User,resource,activity_name,Cumulative net worth (EUR),case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case_id,case:Goods Receipt,start_timestamp,end_timestamp,agent
user_008,user_008,Record Invoice Receipt,3227.0,Enterprise Services,companyID_0000,EC Purchase order,ICT Software,2000000007,Purchase order,vendorID_0006,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0006,False,1,2000000007,True,2018-01-17 08:11:00+00:00,2018-01-17 08:13:00+00:00,3
user_000,user_000,Record Goods Receipt,3227.0,Enterprise Services,companyID_0000,EC Purchase order,ICT Software,2000000007,Purchase order,vendorID_0006,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0006,False,1,2000000007,True,2018-02-21 12:53:00+00:00,2018-02-21 13:01:00+00:00,2
user_006,user_006,Remove Payment Block,3227.0,Enterprise Services,companyID_0000,EC Purchase order,ICT Software,2000000007,Purchase order,vendorID_0006,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0006,False,1,2000000007,True,2018-02-21 12:55:00+00:00,2018-02-21 12:59:00+00:00,7
user_005,user_005,Clear Invoice,3227.0,Enterprise Services,companyID_0000,EC Purchase order,ICT Software,2000000007,Purchase order,vendorID_0006,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0006,False,1,2000000007,True,2018-03-08 12:22:00+00:00,2018-03-08 12:24:00+00:00,16
batch_00,batch_00,SRM: Created,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 14:38:00+00:00,2018-01-10 14:52:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:51:00+00:00,1
batch_00,batch_00,SRM: Ordered,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:44:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:44:00+00:00,1
batch_00,batch_00,SRM: Complete,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:44:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:42:00+00:00,1
user_000,user_000,Create Purchase Order Item,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:53:00+00:00,2
batch_00,batch_00,SRM: Document Completed,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-10 15:38:00+00:00,2018-01-10 15:48:00+00:00,1
NONE,NONE,Vendor creates invoice,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-01-29 22:59:00+00:00,2018-01-29 23:01:00+00:00,0
user_000,user_000,Record Goods Receipt,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-02-26 08:41:00+00:00,2018-02-26 08:51:00+00:00,2
batch_00,batch_00,Record Invoice Receipt,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-03-05 15:12:00+00:00,2018-03-05 15:24:00+00:00,1
user_002,user_002,Clear Invoice,320.0,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,1,2000000012,True,2018-03-29 13:06:00+00:00,2018-03-29 13:08:00+00:00,13
batch_00,batch_00,SRM: Created,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 09:13:00+00:00,2018-01-15 09:21:00+00:00,1
batch_00,batch_00,SRM: Created,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 09:13:00+00:00,2018-01-15 09:23:00+00:00,1
batch_00,batch_00,SRM: Complete,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:18:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:21:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:18:00+00:00,1
batch_00,batch_00,SRM: Ordered,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:28:00+00:00,1
batch_00,batch_00,SRM: Document Completed,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:15:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:28:00+00:00,1
batch_00,batch_00,SRM: Ordered,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:28:00+00:00,1
batch_00,batch_00,SRM: Document Completed,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:27:00+00:00,1
batch_00,batch_00,SRM: Complete,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:27:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:21:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:17:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:13:00+00:00,2018-01-15 10:26:00+00:00,1
user_000,user_000,Create Purchase Order Item,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-15 10:14:00+00:00,2018-01-15 10:24:00+00:00,2
user_000,user_000,Create Purchase Order Item,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-15 10:14:00+00:00,2018-01-15 10:28:00+00:00,2
NONE,NONE,Vendor creates invoice,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-27 22:59:00+00:00,2018-01-27 23:06:00+00:00,0
NONE,NONE,Vendor creates invoice,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-27 22:59:00+00:00,2018-01-27 23:08:00+00:00,0
user_000,user_000,Record Goods Receipt,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-01-30 08:20:00+00:00,2018-01-30 08:32:00+00:00,2
user_000,user_000,Record Goods Receipt,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-01-30 08:20:00+00:00,2018-01-30 08:32:00+00:00,2
user_001,user_001,Record Invoice Receipt,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-03-06 10:34:00+00:00,2018-03-06 10:43:00+00:00,11
user_001,user_001,Record Invoice Receipt,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-03-06 10:34:00+00:00,2018-03-06 10:46:00+00:00,11
user_005,user_005,Clear Invoice,45.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,2,2000000026,True,2018-03-08 12:20:00+00:00,2018-03-08 12:32:00+00:00,16
user_005,user_005,Clear Invoice,74.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,1,2000000026,True,2018-03-08 12:20:00+00:00,2018-03-08 12:34:00+00:00,16
batch_00,batch_00,SRM: Created,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 11:54:00+00:00,2018-01-15 12:07:00+00:00,1
batch_00,batch_00,SRM: Created,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 11:54:00+00:00,2018-01-15 12:04:00+00:00,1
batch_00,batch_00,SRM: Created,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 11:54:00+00:00,2018-01-15 12:02:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:02:00+00:00,1
batch_00,batch_00,SRM: Complete,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:02:00+00:00,1
user_000,user_000,Create Purchase Order Item,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 12:57:00+00:00,2
batch_00,batch_00,SRM: In Transfer to Execution Syst.,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 12:57:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:03:00+00:00,1
batch_00,batch_00,SRM: Document Completed,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:03:00+00:00,1
user_000,user_000,Create Purchase Order Item,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:02:00+00:00,2
user_000,user_000,Create Purchase Order Item,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:01:00+00:00,2
batch_00,batch_00,SRM: Complete,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:03:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:07:00+00:00,1
batch_00,batch_00,SRM: Ordered,19.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,2,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 12:55:00+00:00,1
batch_00,batch_00,SRM: Complete,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:01:00+00:00,1
batch_00,batch_00,SRM: Document Completed,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:09:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:03:00+00:00,1
batch_00,batch_00,SRM: Ordered,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 12:55:00+00:00,1
batch_00,batch_00,SRM: Ordered,5.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,3,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:01:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,83.0,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000000029,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,1,2000000029,True,2018-01-15 12:54:00+00:00,2018-01-15 13:07:00+00:00,1
